car	21	298.32638797571127	13.064928818759107	107.02239797350768	267.2997949753366
car	24	298.3263879757111	13.944525504282415	128.40158983000174	255.77558203977392
car	26	118.53887934800953	13.934866386345936	309.4175630177884	154.83329252845863
car	27	209.08013552874286	16.79898561638515	196.71905370853872	140.14949015466868
car	29	297.94513716811	9.240342804251442	209.04071759865136	212.92535679009595
car	33	177.3441448707264	5.800132856452052	226.46319181032237	194.58837850209628
car	34	118.16568791279062	5.68914231712835	219.4673569729167	203.7468077838141
car	38	117.94771712194122	5.5982852468186355	207.92134079337714	209.89395253717475
car	40	117.94771712194122	5.432212846481953	196.4217903478851	215.9949184058228
car	41	117.94771712194122	5.415970237583947	185.05486006519766	222.02552403816415
car	43	117.94771712194137	5.238610884539774	173.81736209700165	227.98746071368365
car	46	117.9477171219411	4.964874430781346	162.76876091677053	233.84918017971017
car	48	117.94771712194122	4.783178640485478	151.92041673491687	239.60465539576796
car	49	117.94771712194137	4.5575083210762175	141.3044131176463	245.2368647623351
car	51	118.32833160236022	4.252897337284801	130.95134687307555	250.76740954966502
car	55	118.3283316023598	3.9767881412924635	120.9149747458071	256.17784246773664
car	56	118.32833160235987	3.686744182247517	111.19678204213685	261.4167504158829
car	57	298.32638797571127	12.95810040045859	40.01241847590563	303.4207708158468
